url,type,title,date,status_code
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422485997IMG_20141208_123214.jpg,image,1422485997img-20141208-123214-34aa03af.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422485996IMG_20141208_101914.jpg,image,1422485996img-20141208-101914-c04e1616.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422485996IMG_20141208_101903.jpg,image,1422485996img-20141208-101903-bece4ece.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422485991IMG_20141208_101842.jpg,image,1422485991img-20141208-101842-6f741159.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422485991IMG_20141208_101855.jpg,image,1422485991img-20141208-101855-daa5105e.jpg,,200
https://www.smbbmu.edu.pk/beta/news/details/how-to-write-criteria-No-6-7-and-8-of-SAR,news,"How to write criteria No.6, 7 & 8 of SAR",2014-09-09,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556630IMG_8872.JPG,image,1422556630img-8872-9ac2699a.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556630IMG_8871.JPG,image,1422556630img-8871-78bc2f48.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556630IMG_8870.JPG,image,1422556630img-8870-00a8ad40.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556629IMG_8869.JPG,image,1422556629img-8869-9c6c56f7.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556629IMG_8868.JPG,image,1422556629img-8868-321f1dd1.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556630IMG_8872.JPG,image,1422556630img-8872-239aedee.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556630IMG_8871.JPG,image,1422556630img-8871-248614c0.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556630IMG_8870.JPG,image,1422556630img-8870-48b4f316.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556629IMG_8869.JPG,image,1422556629img-8869-1eb8d472.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556629IMG_8868.JPG,image,1422556629img-8868-85351c8b.jpg,,200
https://www.smbbmu.edu.pk/beta/news/details/how-to-write-criteria-no-3-4-and-5-of-SAR-jun-27-2014,news,"How to write Criteria No. 03, 4 & 5 of SAR",2014-06-27,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556314IMG_8525.JPG,image,1422556314img-8525-7f62a99a.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556314IMG_8526.JPG,image,1422556314img-8526-869ef248.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556313IMG_8524.JPG,image,1422556313img-8524-51fbe15e.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556313IMG_8523.JPG,image,1422556313img-8523-46fc7324.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556312IMG_8522.JPG,image,1422556312img-8522-bc6c9dae.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556312IMG_8521.JPG,image,1422556312img-8521-145cbe65.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556314IMG_8525.JPG,image,1422556314img-8525-28a2be9d.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556314IMG_8526.JPG,image,1422556314img-8526-e866133d.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556313IMG_8524.JPG,image,1422556313img-8524-764de73b.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556313IMG_8523.JPG,image,1422556313img-8523-261f7b09.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556312IMG_8522.JPG,image,1422556312img-8522-58224071.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556312IMG_8521.JPG,image,1422556312img-8521-6b3b3042.jpg,,200
https://www.smbbmu.edu.pk/beta/news/details/how-to-write-criteria-no-01-2-SAR-jan-23-2014,news,How to write Criteria No. 01 & 2 of SAR,2014-01-23,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556172photo of workshop.JPG,image,1422556172photo-of-workshop-ac3ad736.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556171photo 8.JPG,image,1422556171photo-8-169223e5.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556170photo 7.JPG,image,1422556170photo-7-45d86a5a.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556170photo 6.JPG,image,1422556170photo-6-100aa38e.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556169photo 5.JPG,image,1422556169photo-5-b93cd850.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556169photo 4.JPG,image,1422556169photo-4-a46e9c8b.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556168photo 2.JPG,image,1422556168photo-2-70a6f1f8.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556168photo 3.JPG,image,1422556168photo-3-76234437.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556172photo of workshop.JPG,image,1422556172photo-of-workshop-fac330f1.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556171photo 8.JPG,image,1422556171photo-8-59fcf0e9.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556170photo 7.JPG,image,1422556170photo-7-17c70309.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556170photo 6.JPG,image,1422556170photo-6-6c942055.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556169photo 5.JPG,image,1422556169photo-5-54deefb1.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556169photo 4.JPG,image,1422556169photo-4-9108cf95.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556168photo 2.JPG,image,1422556168photo-2-54be37c7.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556168photo 3.JPG,image,1422556168photo-3-5d232a9b.jpg,,200
https://www.smbbmu.edu.pk/beta/news/details/workshop-on-Quality-assurance-awareness-self-assessment-report-SAR-writing-nov-26-2013,news,Workshop on Quality Assurance Awareness (QAA) & Self Assessment Report (SAR) Writing,2013-11-26,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422485414new9.jpg,image,1422485414new9-eebf7836.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422485414new8.jpg,image,1422485414new8-e0d5bdb0.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422485411new3.jpg,image,1422485411new3-afdfe340.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422485413new7.jpg,image,1422485413new7-8d21992e.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422485413new6.jpg,image,1422485413new6-f1eb78ec.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422485412new5.jpg,image,1422485412new5-e522ae56.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422485411new4.jpg,image,1422485411new4-a1d0ff3a.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422485409new2.jpg,image,1422485409new2-0f003c29.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422485409new10.jpg,image,1422485409new10-1883f6e6.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422483274new.jpg,image,1422483274new-616067c9.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422485414new9.jpg,image,1422485414new9-e2eb26f7.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422485414new8.jpg,image,1422485414new8-27a99354.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422485411new3.jpg,image,1422485411new3-01f9fae3.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422485413new7.jpg,image,1422485413new7-8c1da7e9.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422485413new6.jpg,image,1422485413new6-c148662f.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422485412new5.jpg,image,1422485412new5-3f57588b.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422485411new4.jpg,image,1422485411new4-c308be8c.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422485409new2.jpg,image,1422485409new2-aa5b371b.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422485409new10.jpg,image,1422485409new10-ee0f59da.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422483274new.jpg,image,1422483274new-b497d2af.jpg,,200
https://www.smbbmu.edu.pk/beta/news/details/how-to-write-criteria-no-6-7-and-8-of-SAR-sep-18-2013,news,"How to write Criteria No. 6, 7 & 8 of SAR",2013-09-18,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556946DSC01776.JPG,image,1422556946dsc01776-24480108.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556944DSC01775.JPG,image,1422556944dsc01775-1fde2b07.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556944DSC01773.JPG,image,1422556944dsc01773-8c594734.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556907DSC01776.JPG,image,1422556907dsc01776-f0926447.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556946DSC01776.JPG,image,1422556946dsc01776-abaf159f.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556944DSC01775.JPG,image,1422556944dsc01775-b3187ff3.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556944DSC01773.JPG,image,1422556944dsc01773-2cf88b63.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556907DSC01776.JPG,image,1422556907dsc01776-db914698.jpg,,200
https://www.smbbmu.edu.pk/beta/news/details/how-to-write-criteria-no.-3-4-and-5-of-SAR-may-29-2013,news,"How to write Criteria No. 3, 4, & 5 of SAR",2013-05-29,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556790DSC01643.JPG,image,1422556790dsc01643-7866735b.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556790DSC01644.JPG,image,1422556790dsc01644-5130276d.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556788DSC01641.JPG,image,1422556788dsc01641-3f9429ec.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556788DSC01642.JPG,image,1422556788dsc01642-f4b31312.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556784DSC01640.JPG,image,1422556784dsc01640-13bba727.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556783DSC01638.JPG,image,1422556783dsc01638-addfd97d.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556782DSC01637.JPG,image,1422556782dsc01637-7c8dd5d2.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556782DSC01634.JPG,image,1422556782dsc01634-2f870465.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556781DSC01631.JPG,image,1422556781dsc01631-ad9693fd.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556781DSC01633.JPG,image,1422556781dsc01633-1856dbda.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556779DSC01630.JPG,image,1422556779dsc01630-f3fa4774.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556779DSC01629.JPG,image,1422556779dsc01629-379ad396.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422556758DSC01628.JPG,image,1422556758dsc01628-ba875834.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556790DSC01643.JPG,image,1422556790dsc01643-c379d754.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556790DSC01644.JPG,image,1422556790dsc01644-df6a9145.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556788DSC01641.JPG,image,1422556788dsc01641-1386d2e4.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556788DSC01642.JPG,image,1422556788dsc01642-bf81a905.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556784DSC01640.JPG,image,1422556784dsc01640-16703f8a.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556783DSC01638.JPG,image,1422556783dsc01638-bf7aaa0b.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556782DSC01637.JPG,image,1422556782dsc01637-7c2f97a7.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556782DSC01634.JPG,image,1422556782dsc01634-ddc3d928.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556781DSC01631.JPG,image,1422556781dsc01631-900d85a6.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556781DSC01633.JPG,image,1422556781dsc01633-daef0ce0.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556779DSC01630.JPG,image,1422556779dsc01630-c449eec3.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556779DSC01629.JPG,image,1422556779dsc01629-6ea7eb94.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422556758DSC01628.JPG,image,1422556758dsc01628-00a9691c.jpg,,200
https://www.smbbmu.edu.pk/beta/news/details/how-to-write-criteria-no-1-and-2-of-SAR-dec-21-2012,news,How to write Criteria No. 1  & 2 of SAR,2012-12-21,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422558007new14.jpg,image,1422558007new14-87852401.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422558007new13.jpg,image,1422558007new13-7f5a35a4.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422558007new12.jpg,image,1422558007new12-913b8611.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422558006new11.jpg,image,1422558006new11-a9fa55a7.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422558006new10.jpg,image,1422558006new10-7346d1dd.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422558006new8.jpg,image,1422558006new8-7f072469.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422558006new9.jpg,image,1422558006new9-0b3ccdba.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422558005new7.jpg,image,1422558005new7-12f7e39b.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422558005new6.jpg,image,1422558005new6-55ae0f29.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422558005new5.jpg,image,1422558005new5-102e7a7e.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422558004new3.jpg,image,1422558004new3-e4d95dc9.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422558004new4.jpg,image,1422558004new4-a68024ea.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422558004new1.jpg,image,1422558004new1-6dfc977e.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422558004new2.jpg,image,1422558004new2-a9c9f57e.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422557059DSC01323.JPG,image,1422557059dsc01323-4fa2da98.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422557057DSC01318.JPG,image,1422557057dsc01318-f61baaef.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422557057DSC01317.JPG,image,1422557057dsc01317-74c951c7.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422557056DSC01315.JPG,image,1422557056dsc01315-5ffcaddb.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422557054DSC01313.JPG,image,1422557054dsc01313-b118de02.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422557054DSC01314.JPG,image,1422557054dsc01314-780651cc.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422558007new14.jpg,image,1422558007new14-217e05bb.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422558007new13.jpg,image,1422558007new13-e1972163.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422558007new12.jpg,image,1422558007new12-a2778084.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422558006new11.jpg,image,1422558006new11-09372c50.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422558006new10.jpg,image,1422558006new10-34a40cf2.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422558006new8.jpg,image,1422558006new8-06706534.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422558006new9.jpg,image,1422558006new9-60367abb.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422558005new7.jpg,image,1422558005new7-dbe0f720.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422558005new6.jpg,image,1422558005new6-ba87fe06.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422558005new5.jpg,image,1422558005new5-935685ad.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422558004new3.jpg,image,1422558004new3-ab9f1a77.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422558004new4.jpg,image,1422558004new4-e9f78213.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422558004new1.jpg,image,1422558004new1-14522a93.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422558004new2.jpg,image,1422558004new2-fee26c4a.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422557059DSC01323.JPG,image,1422557059dsc01323-7c5d5c33.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422557057DSC01318.JPG,image,1422557057dsc01318-0856816f.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422557057DSC01317.JPG,image,1422557057dsc01317-0fd81b4e.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422557056DSC01315.JPG,image,1422557056dsc01315-53745b27.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422557054DSC01313.JPG,image,1422557054dsc01313-b7fdb4dd.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422557054DSC01314.JPG,image,1422557054dsc01314-17ac17e1.jpg,,200
https://www.smbbmu.edu.pk/beta/news/details/how-to-write-criteria-no-5-6-7-and-8-of-SAR-sept-6-2012,news,"How to write Criteria No. 5, 6, 7 & 8 of SAR",2012-09-06,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422559785IMG_1817.jpg,image,1422559785img-1817-88ee222e.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422559785IMG_1816.jpg,image,1422559785img-1816-140ebf71.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422559785IMG_1815.jpg,image,1422559785img-1815-e1af60be.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422559784IMG_1814.jpg,image,1422559784img-1814-ced76f97.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422559784IMG_1813.jpg,image,1422559784img-1813-6568e0d0.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422559781IMG_1810.jpg,image,1422559781img-1810-4748dc18.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422559781IMG_1809.jpg,image,1422559781img-1809-81238d52.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422559785IMG_1817.jpg,image,1422559785img-1817-3f740222.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422559785IMG_1816.jpg,image,1422559785img-1816-5252350b.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422559785IMG_1815.jpg,image,1422559785img-1815-7b2785d9.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422559784IMG_1814.jpg,image,1422559784img-1814-de1539d2.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422559784IMG_1813.jpg,image,1422559784img-1813-c3336478.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422559781IMG_1810.jpg,image,1422559781img-1810-98b63927.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422559781IMG_1809.jpg,image,1422559781img-1809-bf4306bf.jpg,,200
https://www.smbbmu.edu.pk/beta/news/details/how-to-write-criteria-no-3-and-4-of-SAR-26-july-2012,news,How to write Criteria No. 3 & 4 of SAR,2012-07-26,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422560484IMG_1793.jpg,image,1422560484img-1793-f7a1c778.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422560484IMG_1794.jpg,image,1422560484img-1794-a0a06687.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422560484IMG_1792.jpg,image,1422560484img-1792-415094dd.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422560484IMG_1791.jpg,image,1422560484img-1791-cbd8f049.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422560481IMG_1789.jpg,image,1422560481img-1789-5d2bfe21.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422560480IMG_1788.jpg,image,1422560480img-1788-4c88d351.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422560480IMG_1787.jpg,image,1422560480img-1787-43551999.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422560480IMG_1786.jpg,image,1422560480img-1786-1a5ad309.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422560473IMG_1778.jpg,image,1422560473img-1778-23f0c6ec.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422560471IMG_1785.jpg,image,1422560471img-1785-5d2b37ff.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422560484IMG_1793.jpg,image,1422560484img-1793-dab4c89c.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422560484IMG_1794.jpg,image,1422560484img-1794-e33eda3f.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422560484IMG_1792.jpg,image,1422560484img-1792-f7eefcbf.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422560484IMG_1791.jpg,image,1422560484img-1791-16d28445.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422560481IMG_1789.jpg,image,1422560481img-1789-397eeeae.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422560480IMG_1788.jpg,image,1422560480img-1788-05a3a15d.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422560480IMG_1787.jpg,image,1422560480img-1787-939e62df.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422560480IMG_1786.jpg,image,1422560480img-1786-b7b81e2d.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422560473IMG_1778.jpg,image,1422560473img-1778-1260896e.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/1422560471IMG_1785.jpg,image,1422560471img-1785-618ca010.jpg,,200
https://www.smbbmu.edu.pk/beta/news/details/how-to-write-criteria-no-2-of-SAR-june-28-2012,news,How to write Criteria No. 2 of SAR,2012-06-28,200
https://www.smbbmu.edu.pk/beta/news/details/training-of-program-teams-jan-14-2012,news,Training of Program Teams,2012-01-14,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/14225609908.jpg,image,14225609908-3b39145f.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/14225609907.jpg,image,14225609907-ae5b48ca.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/14225609896.jpg,image,14225609896-27a6ccd6.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/14225609895.jpg,image,14225609895-3ffb080b.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/14225609894.jpg,image,14225609894-045517bd.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/14225609871.jpg,image,14225609871-a9fda639.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/14225609862.jpg,image,14225609862-97824371.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/14225609908.jpg,image,14225609908-24589730.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/14225609907.jpg,image,14225609907-b6a695af.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/14225609896.jpg,image,14225609896-30fd0ea0.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/14225609895.jpg,image,14225609895-071652d8.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/14225609894.jpg,image,14225609894-026b9967.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/14225609871.jpg,image,14225609871-ae2ddb4e.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/thumbs/14225609862.jpg,image,14225609862-ae3f899c.jpg,,200
https://www.smbbmu.edu.pk/beta/news/details/training-of-program-teams-july-27-2011,news,Training of Program Teams,2011-07-27,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422562841IMG_0292.jpg,image,1422562841img-0292-b3000631.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422562841IMG_0291.jpg,image,1422562841img-0291-0c11e424.jpg,,200
https://www.smbbmu.edu.pk/beta/uploads/gallery/events/1422562841IMG_0230.jpg,image,1422562841img-0230-be800c74.jpg,,200
